equipment,model,file,folder,download_date
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2028-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-21-09-22.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2029-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-21-09-22.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2031-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-09-11-22.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2033-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-09-11-22.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2034-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-09-11-22.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2035-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-09-11-22.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2039-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-10-09-23.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2043-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-13-10-23.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2044-river-link-pontoon-for-pmp-m-floating-bridge-system-dam-13-10-23.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2045-river-link-pontoon-for-pmp-m-floating-bridge-system-dam-13-10-23.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,River_link_pontoon__for_PMP_-M__floating_bridge_system_,river_link_pontoon__for_pmp_-m__floating_bridge_system__2046-river-link-pontoon-for-pmp-m-floating-bridge-system-destr-06-11-23.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,T-64_mine-clearing_tank,t-64_mine-clearing_tank_2017-t-64-based-mine-clearing-tank-dam-aband-28-06-23.jpg,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,T-64_mine-clearing_tank,t-64_mine-clearing_tank_2040-t-64-based-mine-clearing-tank-destr-11-07-23.jpg,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,T-64_mine-clearing_tank,t-64_mine-clearing_tank_image.jpg,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,TDA-M_mobile_smoke_generator,tda-m_mobile_smoke_generator_2003-tda-m-mobile-smoke-generator-destr-28-07-22.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,TDA-M_mobile_smoke_generator,tda-m_mobile_smoke_generator_2020-tda-m-mobile-smoke-generator-destr-09-04-24.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,TDA-M_mobile_smoke_generator,tda-m_mobile_smoke_generator_224o.png,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,TMM-3M1_bridge_layer,tmm-3m1_bridge_layer_245.png,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,UR-77_Meteorit,ur-77_meteorit_2016-ur77-destr-13-10-23.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,Ural-4320_KET-L_recovery_vehicle,ural-4320_ket-l_recovery_vehicle_448.png,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,Ural-4320_KT-L_recovery_vehicle,ural-4320_kt-l_recovery_vehicle_2011-kt-l-and-zi-l131-tanker-destr-11-06-22.jpg,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,Ural-4320_KT-L_recovery_vehicle,ural-4320_kt-l_recovery_vehicle_2011-kt-l-recovery-vehicle-destr-06-06-24.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,Ural-4320_KT-L_recovery_vehicle,ural-4320_kt-l_recovery_vehicle_2031-ural-4320-kt-l-recovery-vehicle-destr-20-05-22.jpg,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,Ural-4320_KT-L_recovery_vehicle,ural-4320_kt-l_recovery_vehicle_2032-kt-l-recovery-vehicle-destr-12-06-24.jpg,img_ukraine_2024-07-12,2024-07-12
Engineering_Vehicles_And_Equipment,Ural-4320_KT-L_recovery_vehicle,ural-4320_kt-l_recovery_vehicle_351.png,img_ukraine,2023-10-02
Engineering_Vehicles_And_Equipment,Wisent_1_mine-clearing_tank,wisent_1_mine-clearing_tank_bb7.png,img_ukraine,2023-10-02
Helicopters,Mi-14PS_maritime_helicopter,mi-14ps_maritime_helicopter_1300-mi14ps-destr-07-05-22.jpg,img_ukraine,2023-10-02
Helicopters,Mi-17V5,mi-17v5_2015-mi17-destr-13-02-24.png,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-17V5,mi-17v5_2042-mi8-destr-09-06-23.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-24P_attack_helicopter,mi-24p_attack_helicopter_332.png,img_ukraine,2023-10-02
Helicopters,Mi-24P_attack_helicopter,mi-24p_attack_helicopter_54.png,img_ukraine,2023-10-02
Helicopters,Mi-24_attack_helicopter,mi-24_attack_helicopter_2000-mi-24-dam-17-05-23.jpg,img_ukraine,2023-10-02
Helicopters,Mi-24_attack_helicopter,mi-24_attack_helicopter_2003-mi24-destr-17-03-24.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-24_attack_helicopter,mi-24_attack_helicopter_2010-mi-24-p-attack-helicopter-destr-23-04-22.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-24_attack_helicopter,mi-24_attack_helicopter_2020-mi24-destr-20-10-23.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-24_attack_helicopter,mi-24_attack_helicopter_2s.png,img_ukraine,2023-10-02
Helicopters,Mi-2_training_helicopter,mi-2_training_helicopter_2000-mi2-destr-31-01-23.jpg,img_ukraine,2023-10-02
Helicopters,Mi-2_training_helicopter,mi-2_training_helicopter_331.png,img_ukraine,2023-10-02
Helicopters,Mi-2_training_helicopter,mi-2_training_helicopter_887.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_1887.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2000-mi8-destr.jpg,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2004-mi8-destr.jpg,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2006-mi-8-helicopter-destr-24-12-22.jpg,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2006-mi8-destr-15-03-22.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2010-mi-8-destr-31-12-22.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2011-mi8-destr-01-08-23.jpg,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2013-mi8-destr-18-03-24.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2107-mi8-destr-13-07-22.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_2140-mi-8-transport-helicopter-destr-06-03-22.jpg,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_3270.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_34.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_347.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_3d6.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_4665.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_54g5.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_553.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_65g2.png,img_ukraine,2023-10-02
Helicopters,Mi-8_transport_helicopter,mi-8_transport_helicopter_79.png,img_ukraine,2023-10-02
Helicopters,Unknown_helicopter,unknown_helicopter_2000-unkn-helicopter-destr-11-05-24.jpg,img_ukraine_2024-07-12,2024-07-12
Helicopters,Unknown_helicopter,unknown_helicopter_2001-unkn-helicopter-destr-11-05-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMD-2,bmd-2_1033-bmd-2-destr-25-10-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMD-2,bmd-2_2001-bmd2-capt-15-06-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMD-2,bmd-2_2005-bmd-2-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMD-2,bmd-2_5899.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMD-2,bmd-2_86.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMD-2,bmd-2_c6.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1TS,bmp-1ts_2019-bmp-1-ts-destr-26-03-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1TS,bmp-1ts_2019-bmp-1-ts-destr-29-11-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1TS,bmp-1ts_213.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1U_Shkval,bmp-1u_shkval_477.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__10-20-2022-ua-bmp-1-destroyed-exact-date-unknown-t-me-lost-warinua-comments-66470.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1000-bmp2-destr-07-01-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1010-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1014.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1017-unkn-bmp.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1023-btr-80-and-bmp-1-destr-08-01-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1035-bmp1-dam-16-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1048-bmp1-destr-16-06-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__113.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__114f.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__13.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1b.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1d.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__1hj.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-2x-bmp1-destr-23-08-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp-1-destr-14-11-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp-1-p-destr-03-04-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1-dam-18-12-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1-destr-05-09-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1-destr-07-08-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1-destr-23-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1-destr-31-08-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1-destr-31-12-23.png,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2000-bmp1.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp-1-dam-capt.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp-destr-06-08-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp1-dam-18-12-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp1-destr-16-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp1-destr-2022-09-24.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp1-destr-21-02-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp1-destr-24-03-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp1-destr-28-01-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2001.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-2x-bmp-1s-bmp-2-bmp-1-2-t-64-bv-zr-2017-t-72-av-unkn-vehicle-destr-31-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp-1-p-destr-10-09-22.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp1-aband-13-06-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp1-capt-31-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp1-capt.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp1-dam.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp1-destr-06-06-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp1-destr-10-01-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002-brm-1-k-bmp1-and-t72ea-destr-27-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2002.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2003-bmp-1.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2003-bmp1-capt-31-05-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2003-bmp1-destr-01-05-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2003-bmp1-destr-10-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2003-bmp1-destr-14-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2003-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-3x-bmp1-destr-27-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp-1-p-dam-27-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp-1-p-destr-08-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp-1-p-destr-11-09-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp-1-p-destr-18-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp-1-p-destr-31-08-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp-1-p-destr-31-12-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp1-capt-06-04-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp1-capt-17-01-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp1-destr-02-08-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp1-destr-27-06-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp1-destr-30-03-22.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2004-bmp1-destr-and-bmp1-dam-aband-26-01-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2005-bmp-1-p-destr-18-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2005-bmp-1-p-destr-21-12-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2005-bmp1-capt-17-01-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2005-bmp1-dam-aband-15-06-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2005-bmp1-destr-27-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2005.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2006-bmp1-capt-18-12-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2006-bmp1-destr-08-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2006-bmp1-destr-16-04-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2006-bmp1-destr-26-04-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2006-bmp1-destr-30-11-22.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2007-bmp-1-p-destr-17-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2007-bmp1-destr-01-03-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2007-bmp1-destr-16-10-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2007-bmp1-destr-27-02-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2007-bmp1-destr-28-03-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2007-bmp1-destr-28-06-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp-1-p-destr-10-01-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp1-destr-03-01-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp1-destr-25-06-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp1-destr-28-05-23.png,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp1-destr-30-03-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp1-destr-30-11-22.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2008-bmp2-dam-aband-12-05-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp-1-p-dam-28-03-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp-1-p-destr-12-09-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp1-destr-04-06-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp1-destr-09-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp1-destr-11-06-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp1-destr-16-02-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp1-destr-26-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp1-destr-31-05-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2009-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2010-bmp-1-p-destr-01-01-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2010-bmp1-destr-01-08-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2010-bmp1-destr-02-11-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2010-bmp1-destr-07-01-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2010-bmp1-destr-18-12-23.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2010-bmp1-destr.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2011-bmp1-aband-09-10-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2011-bmp1-capt-17-02-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2011-bmp1-dam-aband-19-03-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2011-bmp1-destr-06-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2011-bmp1-destr-13-01-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2011-bmp1-destr-15-06-24.jpg,img_ukraine_2024-07-12,2024-07-12
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2012-bmp1-capt-22-06-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2012-bmp1-destr-03-08-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2012-bmp1-destr-06-07-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2012-bmp1-destr-10-05-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2012-bmp1-destr-16-06-23.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2012-bmp1-destr-30-06-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2013-bmp1-capt-18-10-22.jpg,img_ukraine,2023-10-02
Infantry_Fighting_Vehicles,BMP-1_P_,bmp-1_p__2013-bmp1-capt-20-07-22.jpg,img_ukraine,2023-10-02
